segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,167.353582,-44.837932,22060.660200,0.840000,48.000000,45.000000,122.113998,8.817000,3000.000000,3000.000000
1,167.383406,-44.821337,22060.660200,0.450000,48.000000,45.000000,122.113998,8.152000,3000.000000,3000.000000
1,167.413213,-44.804733,22060.660200,0.170000,48.000000,45.000000,122.113998,7.504000,3000.000000,3000.000000
1,167.443003,-44.788121,22060.660200,0.040000,48.000000,45.000000,122.113998,6.881000,3000.000000,3000.000000
1,167.472777,-44.771499,22060.660200,0.000000,48.000000,45.000000,122.139000,6.032000,3000.000000,3000.000000
1,167.502533,-44.754870,22060.660200,0.000000,48.000000,45.000000,121.930000,5.481000,3000.000000,3000.000000
1,167.532272,-44.738231,22060.660200,0.000000,48.000000,45.000000,126.672997,4.986000,3000.000000,3000.000000
1,167.561995,-44.721584,22060.660200,0.000000,48.000000,45.000000,126.672997,4.563000,3000.000000,3000.000000
1,167.591701,-44.704928,22060.660200,0.000000,48.000000,45.000000,83.039001,4.236000,3000.000000,3000.000000
1,167.621390,-44.688264,22060.660200,0.000000,48.000000,45.000000,86.833000,4.027000,3000.000000,3000.000000
1,167.190753,-44.952352,24181.980500,0.000000,48.000000,45.000000,125.218002,12.562000,3000.000000,3000.000000
1,167.220682,-44.935805,24181.980500,0.040000,48.000000,45.000000,122.113998,12.086000,3000.000000,3000.000000
1,167.250594,-44.919250,24181.980500,0.100000,48.000000,45.000000,122.113998,11.357000,3000.000000,3000.000000
1,167.280490,-44.902685,24181.980500,0.190000,48.000000,45.000000,122.113998,10.632000,3000.000000,3000.000000
1,167.310368,-44.886112,24181.980500,0.240000,48.000000,45.000000,122.113998,9.912000,3000.000000,3000.000000
1,167.340230,-44.869530,24181.980500,0.210000,48.000000,45.000000,122.113998,9.199000,3000.000000,3000.000000
1,167.370075,-44.852940,24181.980500,0.120000,48.000000,45.000000,122.113998,8.494000,3000.000000,3000.000000
1,167.399902,-44.836341,24181.980500,0.050000,48.000000,45.000000,122.113998,7.800000,3000.000000,3000.000000
1,167.429713,-44.819733,24181.980500,0.000000,48.000000,45.000000,121.800003,6.863000,3000.000000,3000.000000
1,167.459507,-44.803116,24181.980500,0.000000,48.000000,45.000000,121.790001,6.201000,3000.000000,3000.000000
1,167.489284,-44.786491,24181.980500,0.000000,48.000000,45.000000,121.930000,5.564000,3000.000000,3000.000000
1,167.519044,-44.769857,24181.980500,0.000000,48.000000,45.000000,126.672997,4.961000,3000.000000,3000.000000
1,167.548788,-44.753214,24181.980500,0.000000,48.000000,45.000000,126.672997,4.407000,3000.000000,3000.000000
1,167.578514,-44.736563,24181.980500,0.000000,48.000000,45.000000,88.221001,3.923000,3000.000000,3000.000000
1,167.608224,-44.719903,24181.980500,0.000000,48.000000,45.000000,84.299004,3.537000,3000.000000,3000.000000
1,167.637916,-44.703235,24181.980500,0.000000,48.000000,45.000000,90.431999,3.284000,3000.000000,3000.000000
1,167.207230,-44.967383,26303.300800,0.000000,48.000000,45.000000,125.499001,12.390000,3000.000000,3000.000000
1,167.237163,-44.950832,26303.300800,0.000000,48.000000,45.000000,125.218002,11.647000,3000.000000,3000.000000
1,167.267080,-44.934272,26303.300800,0.000000,48.000000,45.000000,125.218002,10.905000,3000.000000,3000.000000
1,167.296979,-44.917704,26303.300800,0.020000,48.000000,45.000000,122.113998,10.423000,3000.000000,3000.000000
1,167.326862,-44.901127,26303.300800,0.000000,48.000000,45.000000,122.530998,9.431000,3000.000000,3000.000000
1,167.356727,-44.884541,26303.300800,0.000000,48.000000,45.000000,122.530998,8.699000,3000.000000,3000.000000
1,167.386576,-44.867946,26303.300800,0.000000,48.000000,45.000000,122.370003,7.973000,3000.000000,3000.000000
1,167.416407,-44.851343,26303.300800,0.000000,48.000000,45.000000,123.319000,7.254000,3000.000000,3000.000000
1,167.446222,-44.834730,26303.300800,0.000000,48.000000,45.000000,121.930000,6.544000,3000.000000,3000.000000
1,167.476020,-44.818110,26303.300800,0.000000,48.000000,45.000000,124.420998,5.846000,3000.000000,3000.000000
1,167.505800,-44.801480,26303.300800,0.000000,48.000000,45.000000,126.672997,5.165000,3000.000000,3000.000000
1,167.535564,-44.784842,26303.300800,0.000000,48.000000,45.000000,120.816002,4.510000,3000.000000,3000.000000
1,167.565311,-44.768195,26303.300800,0.000000,48.000000,45.000000,88.221001,3.892000,3000.000000,3000.000000
1,167.595042,-44.751540,26303.300800,0.000000,48.000000,45.000000,119.000000,3.334000,3000.000000,3000.000000
1,167.624755,-44.734876,26303.300800,0.000000,48.000000,45.000000,82.445000,2.870000,3000.000000,3000.000000
1,167.654451,-44.718203,26303.300800,0.000000,48.000000,45.000000,90.431999,2.551000,3000.000000,3000.000000
1,167.223716,-44.982412,28424.621100,0.000000,48.000000,45.000000,129.292007,12.264000,3000.000000,3000.000000
1,167.253653,-44.965857,28424.621100,0.000000,48.000000,45.000000,124.420998,11.512000,3000.000000,3000.000000
1,167.283573,-44.949293,28424.621100,0.000000,48.000000,45.000000,123.319000,10.761000,3000.000000,3000.000000
1,167.313477,-44.932720,28424.621100,0.000000,48.000000,45.000000,123.319000,10.012000,3000.000000,3000.000000
1,167.343363,-44.916139,28424.621100,0.000000,48.000000,45.000000,121.930000,9.264000,3000.000000,3000.000000
1,167.373232,-44.899549,28424.621100,0.000000,48.000000,45.000000,121.930000,8.518000,3000.000000,3000.000000
1,167.403085,-44.882950,28424.621100,0.000000,48.000000,45.000000,121.930000,7.775000,3000.000000,3000.000000
1,167.432920,-44.866342,28424.621100,0.000000,48.000000,45.000000,124.420998,7.035000,3000.000000,3000.000000
