segment,lon (deg),lat (deg),depth (m),slip (m),strike (deg),dip (deg),rake (deg),rupturetime (s),length (m),width (m)
1,172.299469,-43.602108,10340.600000,0.630871,86.100000,80.000000,148.466000,nan,1000.000000,1000.000000
2,172.114319,-43.617565,483.063000,0.568646,303.000000,75.000000,171.759000,nan,1000.000000,1000.000000
2,172.116074,-43.615612,1448.990000,0.497903,303.000000,75.000000,-169.215000,nan,1000.000000,1000.000000
2,172.117828,-43.613663,2414.910000,0.587225,303.000000,75.000000,-167.268000,nan,1000.000000,1000.000000
2,172.119568,-43.611710,3380.840000,0.677198,303.000000,75.000000,-178.115000,nan,1000.000000,1000.000000
2,172.121323,-43.609756,4346.770000,0.737945,303.000000,75.000000,172.164000,nan,1000.000000,1000.000000
2,172.123077,-43.607803,5312.690000,0.748920,303.000000,75.000000,170.855000,nan,1000.000000,1000.000000
2,172.124817,-43.605854,6278.620000,0.710894,303.000000,75.000000,179.479000,nan,1000.000000,1000.000000
2,172.126572,-43.603901,7244.540000,0.663440,303.000000,75.000000,-165.040000,nan,1000.000000,1000.000000
2,172.128326,-43.601948,8210.470000,0.599226,303.000000,75.000000,-150.004000,nan,1000.000000,1000.000000
2,172.130081,-43.599998,9176.400000,0.439766,303.000000,75.000000,-142.762000,nan,1000.000000,1000.000000
2,172.131836,-43.598045,10142.300000,0.207169,303.000000,75.000000,-173.378000,nan,1000.000000,1000.000000
2,172.103912,-43.612667,483.063000,0.436250,303.000000,75.000000,139.568000,nan,1000.000000,1000.000000
2,172.105652,-43.610714,1448.990000,0.683090,303.000000,75.000000,-178.835000,nan,1000.000000,1000.000000
2,172.107407,-43.608765,2414.910000,1.207400,303.000000,75.000000,-168.068000,nan,1000.000000,1000.000000
2,172.109161,-43.606812,3380.840000,1.563300,303.000000,75.000000,-174.040000,nan,1000.000000,1000.000000
2,172.110901,-43.604858,4346.770000,1.745080,303.000000,75.000000,178.652000,nan,1000.000000,1000.000000
2,172.112656,-43.602905,5312.690000,1.785070,303.000000,75.000000,176.785000,nan,1000.000000,1000.000000
2,172.114410,-43.600956,6278.620000,1.701180,303.000000,75.000000,-177.619000,nan,1000.000000,1000.000000
2,172.116165,-43.599003,7244.540000,1.550670,303.000000,75.000000,-166.171000,nan,1000.000000,1000.000000
2,172.117920,-43.597050,8210.470000,1.337670,303.000000,75.000000,-153.388000,nan,1000.000000,1000.000000
2,172.119659,-43.595100,9176.400000,0.960030,303.000000,75.000000,-144.470000,nan,1000.000000,1000.000000
2,172.121414,-43.593147,10142.300000,0.375277,303.000000,75.000000,-154.861000,nan,1000.000000,1000.000000
2,172.093491,-43.607769,483.063000,0.402259,303.000000,75.000000,110.235000,nan,1000.000000,1000.000000
2,172.095245,-43.605816,1448.990000,0.927065,303.000000,75.000000,-177.420000,nan,1000.000000,1000.000000
2,172.097000,-43.603867,2414.910000,1.881440,303.000000,75.000000,-165.293000,nan,1000.000000,1000.000000
2,172.098740,-43.601913,3380.840000,2.505900,303.000000,75.000000,-169.731000,nan,1000.000000,1000.000000
2,172.100494,-43.599960,4346.770000,2.814040,303.000000,75.000000,-176.018000,nan,1000.000000,1000.000000
2,172.102249,-43.598007,5312.690000,2.883600,303.000000,75.000000,-178.321000,nan,1000.000000,1000.000000
2,172.104004,-43.596058,6278.620000,2.750500,303.000000,75.000000,-174.660000,nan,1000.000000,1000.000000
2,172.105743,-43.594105,7244.540000,2.484480,303.000000,75.000000,-165.843000,nan,1000.000000,1000.000000
2,172.107498,-43.592152,8210.470000,2.127630,303.000000,75.000000,-154.690000,nan,1000.000000,1000.000000
2,172.109253,-43.590202,9176.400000,1.650400,303.000000,75.000000,-144.708000,nan,1000.000000,1000.000000
2,172.110992,-43.588249,10142.300000,1.100470,303.000000,75.000000,-140.546000,nan,1000.000000,1000.000000
2,172.083084,-43.602871,483.063000,0.916249,303.000000,75.000000,-152.375000,nan,1000.000000,1000.000000
2,172.084824,-43.600922,1448.990000,1.717960,303.000000,75.000000,-160.791000,nan,1000.000000,1000.000000
2,172.086578,-43.598969,2414.910000,2.729160,303.000000,75.000000,-160.425000,nan,1000.000000,1000.000000
2,172.088333,-43.597015,3380.840000,3.411710,303.000000,75.000000,-165.714000,nan,1000.000000,1000.000000
2,172.090088,-43.595062,4346.770000,3.756760,303.000000,75.000000,-171.795000,nan,1000.000000,1000.000000
2,172.091827,-43.593109,5312.690000,3.819430,303.000000,75.000000,-174.453000,nan,1000.000000,1000.000000
2,172.093582,-43.591160,6278.620000,3.626910,303.000000,75.000000,-172.047000,nan,1000.000000,1000.000000
2,172.095337,-43.589207,7244.540000,3.248010,303.000000,75.000000,-165.046000,nan,1000.000000,1000.000000
2,172.097076,-43.587257,8210.470000,2.755110,303.000000,75.000000,-155.328000,nan,1000.000000,1000.000000
